id;version;content_type;rarity_tier;rarity_score;category;darkness_level;intimacy_level;psychological_intensity;prompt_pl;answer_type;answer_options_pl;axis_target;axis_delta_json;hidden_signal;reward_after_answer_pl;verification_type;moderation_level;paywall_weight;notes;reward_type;reward_intensity;community_reveal_type;profile_reveal_type;unlock_type;next_hook_pl;community_stat_seed_json;reward_sequence_json;sample_reward_screen_pl
TO99-0175;1.3;game;epic;76;gry;3;3;4;Gra: wybierz klucz. Jeden otwiera przeszłość, drugi przyszłość, trzeci cudze myśli. Który bierzesz?;choice_3;Przeszłość | Przyszłość | Cudze myśli;"Present;Future;Belonging";"{""present"": 3, ""future"": 4, ""belonging"": 3}";response_time;Dobre do profilu ciekawości.;none;safe;3;;dilemma_unlock;4;polarized_split;symbolic_archetype;symbol_mark;Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 33, ""secondary_percent"": 18, ""stat_rule"": ""polarized_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""Tylko 33% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Ten wybór wyraźnie przesunął profil w stronę: Present, Future.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.""}], ""intensity"": 4, ""reward_type"": ""dilemma_unlock""}";Tylko 33% użytkowników wybrało podobnie. Ten wybór wyraźnie przesunął profil w stronę: Present, Future. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Twój profil zaczyna tworzyć wyraźny wzór. Następna odpowiedź może go potwierdzić albo złamać.
TO99-0176;1.3;game;rare;64;gry;2;3;3;Gra: masz jedną wymówkę, która zawsze działa. Używasz jej do pracy, relacji, rodziny czy samego siebie?;choice_4;Praca | Relacje | Rodzina | Ja sam;"Pragmatism;Belonging;Guardedness";"{""pragmatism"": 3, ""belonging"": 3, ""guardedness"": 3}";response_time;Mini-gra ujawniająca obszar unikania.;none;safe;2;;desire_map;2;meaningful_minority;symbolic_archetype;symbol_mark;"Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 29, ""secondary_percent"": 32, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""29% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Pragmatism, Belonging.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""gry\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""desire_map""}";"29% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Pragmatism, Belonging. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu."
TO99-0177;1.3;game;rare;63;gry;2;3;3;Gra: możesz odzyskać jedną utraconą rzecz. Czas, osobę, odwagę czy spokój?;choice_4;Czas | Osobę | Odwagę | Spokój;"Present;Emotion;Security";"{""present"": 3, ""emotion"": 4, ""security"": 3}";response_time;Dobre do emocjonalnego profilu straty.;none;safe;2;;desire_map;2;meaningful_minority;symbolic_archetype;symbol_mark;"Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 29, ""secondary_percent"": 32, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""29% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Present, Emotion.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""gry\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""desire_map""}";"29% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Present, Emotion. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu."
TO99-0178;1.3;game;rare;62;gry;2;3;3;Gra: wybierz jedną supermoc społeczną. Czytać intencje, znikać z pamięci, mówić bez lęku, słuchać bez bólu.;choice_4;Czytać intencje | Znikać | Mówić bez lęku | Słuchać bez bólu;"Belonging;Openness;Security";"{""belonging"": 4, ""openness"": 3, ""security"": 3}";response_time;Silna gra społeczna bez roleplayu.;none;safe;2;;desire_map;2;meaningful_minority;symbolic_archetype;symbol_mark;"Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 29, ""secondary_percent"": 32, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""29% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Belonging, Openness.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""gry\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""desire_map""}";"29% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Belonging, Openness. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu."
TO99-0179;1.3;game;rare;61;gry;2;2;3;Gra: masz reset jednego obszaru. Ciało, praca, relacje czy miejsce życia?;choice_4;Ciało | Praca | Relacje | Miejsce życia;"Transformation;Future;Security";"{""transformation"": 4, ""future"": 3, ""security"": 2}";response_time;Dobry marker kierunku zmiany.;none;safe;2;;desire_map;2;meaningful_minority;symbolic_archetype;symbol_mark;"Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 29, ""secondary_percent"": 32, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""29% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Transformation, Future.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""gry\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""desire_map""}";"29% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Transformation, Future. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu."
TO99-0180;1.3;game;rare;60;gry;2;2;3;Gra: wybierz mapę. Prowadzi do bezpieczeństwa, wolności, miłości albo sensu. Co bierzesz?;choice_4;Bezpieczeństwo | Wolność | Miłość | Sens;"Security;Independence;Belonging;Idealism";"{""security"": 3, ""independence"": 3, ""belonging"": 3, ""idealism"": 3}";response_time;Podstawowe pragnienie.;none;safe;2;;desire_map;2;meaningful_minority;symbolic_archetype;symbol_mark;"Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 26, ""secondary_percent"": 37, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""26% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Security, Independence.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""gry\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""desire_map""}";"26% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Security, Independence. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu."
TO99-0181;1.3;game;standard;40;gry;1;1;2;Gra: wybierz tryb dnia. Cisza, kontakt, zadanie czy przygoda?;choice_4;Cisza | Kontakt | Zadanie | Przygoda;"Observation;Belonging;Builder;Curiosity";"{""observation"": 2, ""belonging"": 2, ""builder"": 2, ""curiosity"": 2}";response_time;Lekka gra startowa.;none;safe;1;;symbol_choice;1;soft_majority_or_split;symbolic_archetype;symbol_mark;Następny wybór odsłoni kolejny symbol Twojego profilu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 45, ""secondary_percent"": 54, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""45% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Observation, Belonging.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Następny wybór odsłoni kolejny symbol Twojego profilu.""}], ""intensity"": 1, ""reward_type"": ""symbol_choice""}";45% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Observation, Belonging. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Następny wybór odsłoni kolejny symbol Twojego profilu.
TO99-0182;1.3;game;standard;39;gry;1;1;2;Gra: wybierz przedmiot. Kompas, zamek, lustro czy narzędzie?;choice_4;Kompas | Zamek | Lustro | Narzędzie;"Curiosity;Security;Observation;Builder";"{""curiosity"": 2, ""security"": 2, ""observation"": 2, ""builder"": 2}";response_time;Symboliczny wstęp do archetypów.;none;safe;1;;symbol_choice;1;soft_majority_or_split;symbolic_archetype;symbol_mark;Następny wybór odsłoni kolejny symbol Twojego profilu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 56, ""secondary_percent"": 55, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""56% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Curiosity, Security.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Następny wybór odsłoni kolejny symbol Twojego profilu.""}], ""intensity"": 1, ""reward_type"": ""symbol_choice""}";56% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Curiosity, Security. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Następny wybór odsłoni kolejny symbol Twojego profilu.
TO99-0183;1.3;game;standard;38;gry;1;1;2;Gra: masz dodatkową godzinę. Używasz jej na sen, porządek, rozmowę czy pomysł?;choice_4;Sen | Porządek | Rozmowę | Pomysł;"Present;Control;Belonging;Idea Creator";"{""present"": 2, ""control"": 2, ""belonging"": 2, ""idea_creator"": 2}";response_time;Codzienna preferencja energetyczna.;none;safe;1;;symbol_choice;1;soft_majority_or_split;symbolic_archetype;symbol_mark;Następny wybór odsłoni kolejny symbol Twojego profilu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 56, ""secondary_percent"": 55, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""56% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Present, Control.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Następny wybór odsłoni kolejny symbol Twojego profilu.""}], ""intensity"": 1, ""reward_type"": ""symbol_choice""}";56% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Present, Control. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Następny wybór odsłoni kolejny symbol Twojego profilu.
TO99-0184;1.3;game;standard;37;gry;1;1;2;Gra: wybierz schronienie. Dom, las, warsztat czy biblioteka?;choice_4;Dom | Las | Warsztat | Biblioteka;"Stability;Nature;Builder;Logic";"{""stability"": 2, ""nature"": 3, ""builder"": 2, ""logic"": 2}";response_time;Lekka gra archetypowa.;none;safe;1;;symbol_choice;1;soft_majority_or_split;symbolic_archetype;symbol_mark;Następny wybór odsłoni kolejny symbol Twojego profilu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 56, ""secondary_percent"": 55, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""56% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Stability, Nature.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Następny wybór odsłoni kolejny symbol Twojego profilu.""}], ""intensity"": 1, ""reward_type"": ""symbol_choice""}";56% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Stability, Nature. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Następny wybór odsłoni kolejny symbol Twojego profilu.
TO99-0185;1.3;game;standard;36;gry;1;1;2;Gra: wybierz jedną rzecz do ochrony. Czas, energia, reputacja czy wolność?;choice_4;Czas | Energia | Reputacja | Wolność;"Control;Present;Belonging;Independence";"{""control"": 2, ""present"": 2, ""belonging"": 2, ""independence"": 3}";response_time;Mierzy granice osobiste.;none;safe;1;;symbol_choice;1;soft_majority_or_split;symbolic_archetype;symbol_mark;Następny wybór odsłoni kolejny symbol Twojego profilu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 56, ""secondary_percent"": 55, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""56% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Control, Present.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Następny wybór odsłoni kolejny symbol Twojego profilu.""}], ""intensity"": 1, ""reward_type"": ""symbol_choice""}";56% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Control, Present. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Następny wybór odsłoni kolejny symbol Twojego profilu.
TO99-0186;1.3;game;standard;35;gry;1;1;2;Gra: wybierz paliwo. Ciekawość, spokój, presja czy uznanie?;choice_4;Ciekawość | Spokój | Presja | Uznanie;"Curiosity;Stability;Action;Belonging";"{""curiosity"": 3, ""stability"": 2, ""action"": 2, ""belonging"": 2}";response_time;Lekka motywacja.;none;safe;1;;symbol_choice;1;soft_majority_or_split;symbolic_archetype;symbol_mark;Następny wybór odsłoni kolejny symbol Twojego profilu.;"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 56, ""secondary_percent"": 55, ""stat_rule"": ""soft_majority_or_split""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""56% użytkowników wybrało podobnie.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Curiosity, Stability.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Następny wybór odsłoni kolejny symbol Twojego profilu.""}], ""intensity"": 1, ""reward_type"": ""symbol_choice""}";56% użytkowników wybrało podobnie. Profil lekko przesunął się w obszarach: Curiosity, Stability. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Następny wybór odsłoni kolejny symbol Twojego profilu.
TO99-0187;1.3;game;rare;59;gry;2;2;3;Gra: możesz usłyszeć jedno zdanie od przyszłego siebie. Chcesz ostrzeżenie, potwierdzenie, instrukcję czy wybaczenie?;choice_4;Ostrzeżenie | Potwierdzenie | Instrukcję | Wybaczenie;"Future;Security;Control;Emotion";"{""future"": 4, ""security"": 2, ""control"": 3, ""emotion"": 3}";response_time;Silna gra przyszłościowa.;none;safe;2;;desire_map;2;meaningful_minority;symbolic_archetype;symbol_mark;"Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu.";"{""mvp_mode"": ""simulated_until_real_data"", ""primary_percent"": 39, ""secondary_percent"": 29, ""stat_rule"": ""meaningful_minority""}";"{""blocks"": [{""type"": ""community_reveal"", ""text"": ""39% użytkowników zaznaczyło podobny kierunek.""}, {""type"": ""profile_movement"", ""text"": ""Profil lekko przesunął się w obszarach: Future, Security.""}, {""type"": ""hidden_teaser"", ""text"": ""To pytanie należy do grupy, przy której tempo reakcji ma znaczenie.""}, {""type"": ""unlock"", ""text"": ""Dodano: symbol wyboru.""}, {""type"": ""next_hook"", ""text"": ""Jeszcze jedna treść z obszaru \""gry\"" zwiększy dokładność Twojego profilu.""}], ""intensity"": 2, ""reward_type"": ""desire_map""}";"39% użytkowników zaznaczyło podobny kierunek. Profil lekko przesunął się w obszarach: Future, Security. To pytanie należy do grupy, przy której tempo reakcji ma znaczenie. Dodano: symbol wyboru. Jeszcze jedna treść z obszaru ""gry"" zwiększy dokładność Twojego profilu."
