question_id,language_pair_id,source_series,tier,mode,category_pl,category_en,question_pl,question_en,answer_type,primary_axis,secondary_axes,archetype_targets,archetype_oppositions,hidden_signal_targets,sensitivity_level,controversy_level,social_desirability_risk,rarity_weight,contradiction_pair_id,safety_label,statistic_source_label,reveal_template_ids,system_actions,hidden_events_policy,production_status,pattern_tags,pattern_signal_id,pattern_axis_direction,pattern_hidden_signal,pattern_confidence_weight,pattern_min_occurrences,reveal_dosing_policy,pattern_engine_status
Q1713,LP1713,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się lęk przed przeciętnością i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When fear of being ordinary appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX03,AX06,A10,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1713,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""autonomy_before_belonging"", ""belonging_before_independence""]",AX03_pattern_probe,AX03:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1714,LP1714,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się niechęć do cudzej słabości i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When discomfort with someone else’s weakness appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX04,AX08,A01,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1714,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""observation_before_commitment"", ""action_before_full_map""]",AX04_pattern_probe,AX04:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1715,LP1715,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się ciche porównywanie się i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When quiet comparison appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX05,AX03,A05,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1715,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""present_before_projection"", ""future_before_present""]",AX05_pattern_probe,AX05:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1716,LP1716,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się wstyd po sukcesie i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When shame after success appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX06,AX08,A12,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1716,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""impulse_before_plan"", ""control_before_spontaneity""]",AX06_pattern_probe,AX06:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1717,LP1717,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się satysfakcja z kontroli i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When satisfaction from control appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX07,AX10,A02,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1717,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""function_before_ideal"", ""meaning_before_action""]",AX07_pattern_probe,AX07:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1718,LP1718,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się ukryta złość i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When hidden anger appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX08,AX02,A07,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1718,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""continuity_before_change"", ""change_before_preservation""]",AX08_pattern_probe,AX08:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1719,LP1719,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się ucieczka w zajętość i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When escape into busyness appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX09,AX03,A10,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1719,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""body_before_system"", ""tool_before_instinct""]",AX09_pattern_probe,AX09:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1720,LP1720,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się potrzeba uznania i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When the need for recognition appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX10,AX02,A01,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1720,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""vision_before_execution"", ""execution_before_vision""]",AX10_pattern_probe,AX10:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1721,LP1721,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się zazdrość i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When envy appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX01,AX04,A05,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1721,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1722,LP1722,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się potrzeba bycia ważnym i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When the need to matter appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX02,AX06,A12,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1722,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1723,LP1723,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się lęk przed przeciętnością i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When fear of being ordinary appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX03,AX04,A02,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1723,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""autonomy_before_belonging"", ""belonging_before_independence""]",AX03_pattern_probe,AX03:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1724,LP1724,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się niechęć do cudzej słabości i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When discomfort with someone else’s weakness appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX04,AX06,A07,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1724,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""observation_before_commitment"", ""action_before_full_map""]",AX04_pattern_probe,AX04:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1725,LP1725,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się ciche porównywanie się i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When quiet comparison appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX05,AX08,A10,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1725,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""present_before_projection"", ""future_before_present""]",AX05_pattern_probe,AX05:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1726,LP1726,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się wstyd po sukcesie i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When shame after success appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX06,AX10,A01,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1726,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""impulse_before_plan"", ""control_before_spontaneity""]",AX06_pattern_probe,AX06:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1727,LP1727,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się satysfakcja z kontroli i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When satisfaction from control appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX07,AX03,A05,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1727,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""function_before_ideal"", ""meaning_before_action""]",AX07_pattern_probe,AX07:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1728,LP1728,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się ukryta złość i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When hidden anger appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX08,AX10,A12,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1728,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""continuity_before_change"", ""change_before_preservation""]",AX08_pattern_probe,AX08:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1729,LP1729,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się ucieczka w zajętość i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When escape into busyness appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX09,AX02,A02,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1729,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""body_before_system"", ""tool_before_instinct""]",AX09_pattern_probe,AX09:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1730,LP1730,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się potrzeba uznania i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When the need for recognition appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX10,AX04,A07,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1730,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""vision_before_execution"", ""execution_before_vision""]",AX10_pattern_probe,AX10:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1731,LP1731,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się zazdrość i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When envy appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX01,AX03,A10,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1731,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""safety_before_exploration"", ""exploration_before_certainty""]",AX01_pattern_probe,AX01:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
Q1732,LP1732,v5_safe_expansion,premium,uncomfortable,Niewygodne pytania,Uncomfortable questions,"Gdy pojawia się potrzeba bycia ważnym i nikt nie wymaga od Ciebie idealnej odpowiedzi, co robisz najpierw?","When the need to matter appears and nobody requires a perfect answer from you, what do you do first?",forced_choice,AX02,AX04,A01,,HP01|HP02|HP03,4,2,medium,1.18,,sensitive_but_non_clinical,estimated,RV5_uncomfortable_1732,skip_question|swap_question|return_to_menu|back_navigation|answer_change|session_resume,system_actions_only_never_answers,ready_estimated_beta_required,"[""proof_before_feeling"", ""feeling_before_proof""]",AX02_pattern_probe,AX02:bidirectional,HP01|HP02|HP03,1.0,3,TIER_1 short answer reveal; TIER_2 pattern after 3-5 repeats; TIER_3 mini snapshot after 20-30 answers; TIER_4 profile snapshot at 51; TIER_5 premium depth.,pattern_ready_v2
